Year,Postal_Code,Town,Province,Age,Unmarried_Men,Married_Men,Divorced_Men,Widowed_Men,Total_#_Of_Males,Unmarried_Women,Married_Women,Divorced_Women,Widowed_Women,Total_#_Of_Females
2020,46021,Montecarlo,LU,88,0,6,0,1,7,0,0,0,8,8
2020,46021,Montecarlo,LU,89,0,5,0,2,7,2,1,0,4,7
2020,46021,Montecarlo,LU,90,0,3,0,1,4,3,0,0,11,14
2020,46021,Montecarlo,LU,91,0,2,0,3,5,1,0,0,9,10
2020,46021,Montecarlo,LU,92,0,2,0,0,2,0,1,1,4,6
2020,46021,Montecarlo,LU,93,2,1,0,0,3,0,0,0,9,9
2020,46021,Montecarlo,LU,94,0,0,0,0,0,0,0,0,7,7
2020,46021,Montecarlo,LU,95,0,0,0,0,0,0,0,0,7,7
2020,46021,Montecarlo,LU,96,0,0,0,0,0,1,0,0,1,2
2020,46021,Montecarlo,LU,97,0,0,0,0,0,0,0,0,2,2
2020,46021,Montecarlo,LU,98,0,0,0,0,0,0,0,0,1,1
2020,46021,Montecarlo,LU,99,0,0,0,0,0,0,0,0,0,0
2020,46021,Montecarlo,LU,100 e più,0,0,0,0,0,0,0,0,1,1
2020,46022,Pescaglia,LU,0,4,0,0,0,4,10,0,0,0,10
2020,46022,Pescaglia,LU,1,13,0,0,0,13,7,0,0,0,7
2020,46022,Pescaglia,LU,2,9,0,0,0,9,9,0,0,0,9
2020,46022,Pescaglia,LU,3,6,0,0,0,6,2,0,0,0,2
2020,46022,Pescaglia,LU,4,6,0,0,0,6,7,0,0,0,7
2020,46022,Pescaglia,LU,5,9,0,0,0,9,6,0,0,0,6
2020,46022,Pescaglia,LU,6,13,0,0,0,13,12,0,0,0,12
2020,46022,Pescaglia,LU,7,16,0,0,0,16,10,0,0,0,10
2020,46022,Pescaglia,LU,8,11,0,0,0,11,7,0,0,0,7
2020,46022,Pescaglia,LU,9,13,0,0,0,13,17,0,0,0,17
2020,46022,Pescaglia,LU,10,11,0,0,0,11,14,0,0,0,14
2020,46022,Pescaglia,LU,11,9,0,0,0,9,9,0,0,0,9
2020,46022,Pescaglia,LU,12,14,0,0,0,14,20,0,0,0,20
2020,46022,Pescaglia,LU,13,12,0,0,0,12,17,0,0,0,17
2020,46022,Pescaglia,LU,14,13,0,0,0,13,10,0,0,0,10
2020,46022,Pescaglia,LU,15,15,0,0,0,15,15,0,0,0,15
2020,46022,Pescaglia,LU,16,12,0,0,0,12,18,0,0,0,18
2020,46022,Pescaglia,LU,17,19,0,0,0,19,8,0,0,0,8
2020,46022,Pescaglia,LU,18,13,0,0,0,13,12,0,0,0,12
2020,46022,Pescaglia,LU,19,16,0,0,0,16,14,0,0,0,14
2020,46022,Pescaglia,LU,20,14,0,0,0,14,11,0,0,0,11
2020,46022,Pescaglia,LU,21,22,0,0,0,22,14,0,0,0,14
2020,46022,Pescaglia,LU,22,16,0,0,0,16,23,0,0,0,23
2020,46022,Pescaglia,LU,23,19,0,0,0,19,11,0,0,0,11
2020,46022,Pescaglia,LU,24,11,0,0,0,11,20,0,0,0,20
2020,46022,Pescaglia,LU,25,18,0,0,0,18,13,1,0,0,14
2020,46022,Pescaglia,LU,26,13,0,0,0,13,15,2,0,0,17
2020,46022,Pescaglia,LU,27,14,0,0,0,14,11,1,0,0,12
2020,46022,Pescaglia,LU,28,17,0,0,0,17,11,3,0,0,14
2020,46022,Pescaglia,LU,29,21,0,0,0,21,10,2,1,0,13
2020,46022,Pescaglia,LU,30,9,0,0,0,9,9,2,0,0,11
2020,46022,Pescaglia,LU,31,10,0,0,0,10,9,3,0,0,12
2020,46022,Pescaglia,LU,32,13,6,0,0,19,12,8,0,0,20
2020,46022,Pescaglia,LU,33,8,6,0,0,14,6,2,1,0,9
2020,46022,Pescaglia,LU,34,8,1,0,0,9,9,7,0,0,16
2020,46022,Pescaglia,LU,35,13,0,1,0,14,5,7,0,0,12
2020,46022,Pescaglia,LU,36,7,4,0,0,11,10,10,2,0,22
2020,46022,Pescaglia,LU,37,18,8,0,0,26,6,5,0,0,11
2020,46022,Pescaglia,LU,38,5,9,1,0,15,4,12,0,0,16
2020,46022,Pescaglia,LU,39,9,10,1,0,20,4,9,1,0,14
2020,46022,Pescaglia,LU,40,11,12,0,0,23,2,20,0,0,22
2020,46022,Pescaglia,LU,41,9,8,0,0,17,5,10,1,0,16
2020,46022,Pescaglia,LU,42,5,11,0,0,16,6,14,2,0,22
2020,46022,Pescaglia,LU,43,9,10,2,0,21,5,10,1,0,16
2020,46022,Pescaglia,LU,44,4,16,0,0,20,8,25,0,0,33
2020,46022,Pescaglia,LU,45,18,15,1,0,34,4,18,3,2,27
2020,46022,Pescaglia,LU,46,9,21,1,0,31,4,19,6,1,30
2020,46022,Pescaglia,LU,47,8,19,1,0,28,5,17,3,2,27
2020,46022,Pescaglia,LU,48,6,14,1,0,21,2,18,0,0,20
2020,46022,Pescaglia,LU,49,13,19,2,0,34,0,17,3,0,20
2020,46022,Pescaglia,LU,50,6,16,3,1,26,6,24,1,2,33
2020,46022,Pescaglia,LU,51,4,20,2,0,26,3,21,2,1,27
2020,46022,Pescaglia,LU,52,3,26,2,0,31,3,26,0,1,30
2020,46022,Pescaglia,LU,53,5,14,4,0,23,1,25,4,0,30
2020,46022,Pescaglia,LU,54,7,19,2,0,28,6,29,2,0,37
2020,46022,Pescaglia,LU,55,6,30,2,0,38,3,22,6,0,31
2020,46022,Pescaglia,LU,56,2,25,4,0,31,0,22,3,3,28
2020,46022,Pescaglia,LU,57,7,21,3,1,32,2,12,2,3,19
2020,46022,Pescaglia,LU,58,6,21,0,0,27,1,24,2,2,29
2020,46022,Pescaglia,LU,59,4,21,2,2,29,2,21,3,2,28
2020,46022,Pescaglia,LU,60,7,14,0,1,22,1,20,1,1,23
2020,46022,Pescaglia,LU,61,7,17,5,1,30,2,20,4,2,28
2020,46022,Pescaglia,LU,62,3,24,2,0,29,0,26,2,5,33
2020,46022,Pescaglia,LU,63,4,17,4,0,25,0,14,2,1,17
2020,46022,Pescaglia,LU,64,3,24,3,1,31,1,19,0,4,24
2020,46022,Pescaglia,LU,65,1,11,0,0,12,4,15,1,2,22
2020,46022,Pescaglia,LU,66,1,30,3,1,35,1,21,0,3,25
2020,46022,Pescaglia,LU,67,1,10,6,1,18,2,15,0,5,22
2020,46022,Pescaglia,LU,68,3,17,0,0,20,2,20,1,7,30
2020,46022,Pescaglia,LU,69,1,12,1,1,15,0,14,1,6,21
2020,46022,Pescaglia,LU,70,0,16,1,1,18,1,14,0,4,19
2020,46022,Pescaglia,LU,71,3,27,0,1,31,0,15,2,6,23
2020,46022,Pescaglia,LU,72,1,24,3,2,30,1,24,1,7,33
2020,46022,Pescaglia,LU,73,2,17,3,3,25,1,14,0,5,20
2020,46022,Pescaglia,LU,74,1,17,0,2,20,2,17,0,3,22
2020,46022,Pescaglia,LU,75,3,10,1,0,14,2,7,0,4,13
2020,46022,Pescaglia,LU,76,5,15,0,1,21,1,9,1,7,18
2020,46022,Pescaglia,LU,77,4,14,1,5,24,2,10,0,6,18
2020,46022,Pescaglia,LU,78,0,19,0,1,20,1,13,0,8,22
2020,46022,Pescaglia,LU,79,1,15,0,1,17,1,5,0,12,18
2020,46022,Pescaglia,LU,80,1,11,0,1,13,0,11,0,9,20
2020,46022,Pescaglia,LU,81,2,9,0,1,12,0,2,1,6,9
2020,46022,Pescaglia,LU,82,3,9,0,7,19,0,4,0,7,11
2020,46022,Pescaglia,LU,83,0,11,1,4,16,2,2,1,12,17
2020,46022,Pescaglia,LU,84,1,8,0,3,12,1,6,0,13,20
2020,46022,Pescaglia,LU,85,2,9,1,1,13,1,6,1,11,19
2020,46022,Pescaglia,LU,86,1,7,0,2,10,2,4,0,8,14
2020,46022,Pescaglia,LU,87,1,3,0,2,6,0,3,0,4,7
2020,46022,Pescaglia,LU,88,2,4,0,1,7,2,5,0,8,15
2020,46022,Pescaglia,LU,89,2,3,0,0,5,1,0,0,10,11
2020,46022,Pescaglia,LU,90,3,1,0,2,6,0,1,0,6,7
2020,46022,Pescaglia,LU,91,0,1,0,1,2,2,1,0,6,9
2020,46022,Pescaglia,LU,92,0,0,0,1,1,0,1,0,6,7
2020,46022,Pescaglia,LU,93,0,0,0,2,2,0,0,0,3,3
2020,46022,Pescaglia,LU,94,0,2,0,1,3,0,0,0,1,1
2020,46022,Pescaglia,LU,95,0,0,0,1,1,0,0,0,6,6
2020,46022,Pescaglia,LU,96,0,0,0,0,0,0,0,0,4,4
2020,46022,Pescaglia,LU,97,0,0,0,0,0,0,0,0,0,0
2020,46022,Pescaglia,LU,98,0,0,0,0,0,0,0,0,0,0
2020,46022,Pescaglia,LU,99,0,0,0,0,0,0,0,0,0,0
2020,46022,Pescaglia,LU,100 e più,0,0,0,0,0,0,0,0,3,3
2020,46023,Piazza al Serchio,LU,0,1,0,0,0,1,2,0,0,0,2
2020,46023,Piazza al Serchio,LU,1,4,0,0,0,4,2,0,0,0,2
2020,46023,Piazza al Serchio,LU,2,4,0,0,0,4,1,0,0,0,1
2020,46023,Piazza al Serchio,LU,3,4,0,0,0,4,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,4,3,0,0,0,3,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,5,3,0,0,0,3,4,0,0,0,4
2020,46023,Piazza al Serchio,LU,6,10,0,0,0,10,2,0,0,0,2
2020,46023,Piazza al Serchio,LU,7,3,0,0,0,3,9,0,0,0,9
2020,46023,Piazza al Serchio,LU,8,9,0,0,0,9,8,0,0,0,8
2020,46023,Piazza al Serchio,LU,9,9,0,0,0,9,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,10,6,0,0,0,6,11,0,0,0,11
2020,46023,Piazza al Serchio,LU,11,8,0,0,0,8,9,0,0,0,9
2020,46023,Piazza al Serchio,LU,12,8,0,0,0,8,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,13,9,0,0,0,9,4,0,0,0,4
2020,46023,Piazza al Serchio,LU,14,7,0,0,0,7,15,0,0,0,15
2020,46023,Piazza al Serchio,LU,15,10,0,0,0,10,9,0,0,0,9
2020,46023,Piazza al Serchio,LU,16,11,0,0,0,11,12,0,0,0,12
2020,46023,Piazza al Serchio,LU,17,10,0,0,0,10,8,0,0,0,8
2020,46023,Piazza al Serchio,LU,18,13,0,0,0,13,3,0,0,0,3
2020,46023,Piazza al Serchio,LU,19,11,0,0,0,11,13,0,0,0,13
2020,46023,Piazza al Serchio,LU,20,8,0,0,0,8,8,0,0,0,8
2020,46023,Piazza al Serchio,LU,21,4,0,0,0,4,4,0,0,0,4
2020,46023,Piazza al Serchio,LU,22,16,0,0,0,16,9,0,0,0,9
2020,46023,Piazza al Serchio,LU,23,10,0,0,0,10,3,0,0,0,3
2020,46023,Piazza al Serchio,LU,24,14,0,0,0,14,13,0,0,0,13
2020,46023,Piazza al Serchio,LU,25,14,1,0,0,15,12,1,0,0,13
2020,46023,Piazza al Serchio,LU,26,10,0,0,0,10,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,27,11,1,0,0,12,9,2,0,0,11
2020,46023,Piazza al Serchio,LU,28,9,0,0,0,9,6,0,0,0,6
2020,46023,Piazza al Serchio,LU,29,10,0,0,0,10,9,1,0,0,10
2020,46023,Piazza al Serchio,LU,30,11,0,0,0,11,9,4,0,0,13
2020,46023,Piazza al Serchio,LU,31,8,0,0,0,8,8,2,0,0,10
2020,46023,Piazza al Serchio,LU,32,9,2,0,0,11,5,3,0,0,8
2020,46023,Piazza al Serchio,LU,33,10,0,0,0,10,8,3,0,0,11
2020,46023,Piazza al Serchio,LU,34,14,3,0,0,17,5,5,0,0,10
2020,46023,Piazza al Serchio,LU,35,5,2,0,0,7,5,9,0,0,14
2020,46023,Piazza al Serchio,LU,36,6,4,0,0,10,2,4,0,0,6
2020,46023,Piazza al Serchio,LU,37,5,3,0,0,8,4,4,1,0,9
2020,46023,Piazza al Serchio,LU,38,6,3,0,0,9,3,4,2,0,9
2020,46023,Piazza al Serchio,LU,39,9,3,1,0,13,1,5,0,0,6
2020,46023,Piazza al Serchio,LU,40,8,4,0,0,12,5,6,2,0,13
2020,46023,Piazza al Serchio,LU,41,5,9,1,0,15,3,5,0,0,8
2020,46023,Piazza al Serchio,LU,42,3,3,0,0,6,4,10,0,0,14
2020,46023,Piazza al Serchio,LU,43,7,10,0,0,17,4,14,1,0,19
2020,46023,Piazza al Serchio,LU,44,8,7,0,0,15,9,9,1,0,19
2020,46023,Piazza al Serchio,LU,45,4,2,0,0,6,2,6,2,0,10
2020,46023,Piazza al Serchio,LU,46,3,9,2,0,14,3,8,0,0,11
2020,46023,Piazza al Serchio,LU,47,3,10,1,0,14,3,15,1,0,19
2020,46023,Piazza al Serchio,LU,48,6,14,0,0,20,1,10,1,0,12
2020,46023,Piazza al Serchio,LU,49,4,10,0,0,14,5,12,0,0,17
2020,46023,Piazza al Serchio,LU,50,4,9,0,0,13,1,17,1,0,19
2020,46023,Piazza al Serchio,LU,51,5,11,4,0,20,2,24,1,0,27
2020,46023,Piazza al Serchio,LU,52,4,13,1,1,19,7,19,1,1,28
2020,46023,Piazza al Serchio,LU,53,1,25,1,0,27,1,17,1,1,20
2020,46023,Piazza al Serchio,LU,54,3,12,0,0,15,2,16,0,0,18
2020,46023,Piazza al Serchio,LU,55,5,19,1,0,25,2,11,2,1,16
2020,46023,Piazza al Serchio,LU,56,4,19,0,1,24,2,13,2,1,18
2020,46023,Piazza al Serchio,LU,57,2,21,1,0,24,2,17,0,1,20
2020,46023,Piazza al Serchio,LU,58,2,18,0,0,20,2,14,0,1,17
2020,46023,Piazza al Serchio,LU,59,1,14,0,0,15,1,14,1,2,18
2020,46023,Piazza al Serchio,LU,60,1,6,1,0,8,0,13,2,4,19
2020,46023,Piazza al Serchio,LU,61,1,19,1,0,21,1,22,0,2,25
2020,46023,Piazza al Serchio,LU,62,1,6,0,0,7,2,19,1,1,23
2020,46023,Piazza al Serchio,LU,63,4,16,0,0,20,1,8,0,2,11
2020,46023,Piazza al Serchio,LU,64,0,15,0,2,17,0,11,0,1,12
2020,46023,Piazza al Serchio,LU,65,3,8,2,2,15,0,11,0,3,14
2020,46023,Piazza al Serchio,LU,66,1,15,2,1,19,1,12,1,1,15
2020,46023,Piazza al Serchio,LU,67,2,13,0,0,15,0,14,0,4,18
2020,46023,Piazza al Serchio,LU,68,1,13,1,0,15,0,14,0,3,17
2020,46023,Piazza al Serchio,LU,69,0,9,0,0,9,0,12,1,5,18
2020,46023,Piazza al Serchio,LU,70,0,16,0,2,18,0,10,0,5,15
2020,46023,Piazza al Serchio,LU,71,0,13,1,2,16,1,6,0,3,10
2020,46023,Piazza al Serchio,LU,72,4,14,0,1,19,1,13,1,4,19
2020,46023,Piazza al Serchio,LU,73,3,15,0,1,19,0,17,1,5,23
2020,46023,Piazza al Serchio,LU,74,0,15,0,2,17,0,14,0,4,18
2020,46023,Piazza al Serchio,LU,75,3,5,0,0,8,0,2,0,4,6
2020,46023,Piazza al Serchio,LU,76,0,9,0,1,10,1,5,0,7,13
2020,46023,Piazza al Serchio,LU,77,1,14,0,3,18,1,7,0,2,10
2020,46023,Piazza al Serchio,LU,78,0,6,0,1,7,0,6,0,9,15
2020,46023,Piazza al Serchio,LU,79,0,8,0,3,11,0,5,0,5,10
2020,46023,Piazza al Serchio,LU,80,1,13,0,2,16,0,5,0,8,13
2020,46023,Piazza al Serchio,LU,81,1,2,0,2,5,2,7,0,6,15
2020,46023,Piazza al Serchio,LU,82,1,7,0,1,9,1,4,0,11,16
2020,46023,Piazza al Serchio,LU,83,3,3,0,1,7,0,3,1,13,17
2020,46023,Piazza al Serchio,LU,84,0,2,0,1,3,0,2,0,4,6
2020,46023,Piazza al Serchio,LU,85,1,4,0,3,8,0,1,0,7,8
2020,46023,Piazza al Serchio,LU,86,1,5,0,1,7,0,0,1,10,11
2020,46023,Piazza al Serchio,LU,87,2,2,0,0,4,1,2,1,8,12
2020,46023,Piazza al Serchio,LU,88,0,1,0,0,1,1,1,0,8,10
2020,46023,Piazza al Serchio,LU,89,0,2,0,3,5,0,2,0,8,10
2020,46023,Piazza al Serchio,LU,90,1,4,0,1,6,1,0,0,10,11
2020,46023,Piazza al Serchio,LU,91,0,0,0,0,0,1,0,0,4,5
2020,46023,Piazza al Serchio,LU,92,0,0,0,0,0,1,0,0,2,3
2020,46023,Piazza al Serchio,LU,93,1,1,0,0,2,1,0,0,4,5
2020,46023,Piazza al Serchio,LU,94,0,0,0,0,0,1,0,0,1,2
2020,46023,Piazza al Serchio,LU,95,0,0,0,0,0,0,0,0,5,5
2020,46023,Piazza al Serchio,LU,96,0,1,0,0,1,0,0,0,3,3
2020,46023,Piazza al Serchio,LU,97,0,0,0,0,0,0,0,0,1,1
2020,46023,Piazza al Serchio,LU,98,0,0,0,0,0,0,0,0,2,2
2020,46023,Piazza al Serchio,LU,99,0,0,0,0,0,0,0,0,0,0
2020,46023,Piazza al Serchio,LU,100 e più,0,0,0,0,0,0,0,0,1,1
2020,46024,Pietrasanta,LU,0,61,0,0,0,61,57,0,0,0,57
2020,46024,Pietrasanta,LU,1,50,0,0,0,50,56,0,0,0,56
2020,46024,Pietrasanta,LU,2,67,0,0,0,67,63,0,0,0,63
2020,46024,Pietrasanta,LU,3,68,0,0,0,68,77,0,0,0,77
2020,46024,Pietrasanta,LU,4,77,0,0,0,77,59,0,0,0,59
2020,46024,Pietrasanta,LU,5,95,0,0,0,95,63,0,0,0,63
2020,46024,Pietrasanta,LU,6,65,0,0,0,65,79,0,0,0,79
2020,46024,Pietrasanta,LU,7,75,0,0,0,75,87,0,0,0,87
2020,46024,Pietrasanta,LU,8,77,0,0,0,77,86,0,0,0,86
2020,46024,Pietrasanta,LU,9,90,0,0,0,90,85,0,0,0,85
2020,46024,Pietrasanta,LU,10,112,0,0,0,112,86,0,0,0,86
2020,46024,Pietrasanta,LU,11,82,0,0,0,82,84,0,0,0,84
2020,46024,Pietrasanta,LU,12,96,0,0,0,96,100,0,0,0,100
2020,46024,Pietrasanta,LU,13,105,0,0,0,105,83,0,0,0,83
2020,46024,Pietrasanta,LU,14,81,0,0,0,81,104,0,0,0,104
2020,46024,Pietrasanta,LU,15,96,0,0,0,96,114,0,0,0,114
2020,46024,Pietrasanta,LU,16,104,0,0,0,104,119,0,0,0,119
2020,46024,Pietrasanta,LU,17,95,0,0,0,95,84,0,0,0,84
2020,46024,Pietrasanta,LU,18,111,0,0,0,111,105,0,0,0,105
2020,46024,Pietrasanta,LU,19,85,0,0,0,85,94,0,0,0,94
2020,46024,Pietrasanta,LU,20,83,0,0,0,83,93,0,0,0,93
2020,46024,Pietrasanta,LU,21,94,0,0,0,94,76,1,0,0,77
2020,46024,Pietrasanta,LU,22,89,0,0,0,89,96,3,0,0,99
2020,46024,Pietrasanta,LU,23,112,1,0,0,113,86,1,0,0,87
2020,46024,Pietrasanta,LU,24,102,1,0,0,103,82,4,0,0,86
2020,46024,Pietrasanta,LU,25,94,0,0,0,94,100,11,0,0,111
2020,46024,Pietrasanta,LU,26,104,0,0,0,104,82,7,0,0,89
2020,46024,Pietrasanta,LU,27,102,3,0,0,105,89,10,0,0,99
2020,46024,Pietrasanta,LU,28,89,8,0,0,97,88,14,0,0,102
2020,46024,Pietrasanta,LU,29,87,8,0,0,95,102,16,0,0,118
2020,46024,Pietrasanta,LU,30,86,11,0,0,97,84,17,0,0,101
2020,46024,Pietrasanta,LU,31,83,10,0,0,93,61,17,0,0,78
2020,46024,Pietrasanta,LU,32,82,27,2,0,111,68,33,1,0,102
2020,46024,Pietrasanta,LU,33,77,20,0,0,97,68,35,6,0,109
2020,46024,Pietrasanta,LU,34,63,13,2,0,78,58,38,2,1,99
2020,46024,Pietrasanta,LU,35,82,30,3,0,116,57,45,6,1,109
2020,46024,Pietrasanta,LU,36,67,32,2,0,101,58,45,2,0,105
2020,46024,Pietrasanta,LU,37,67,39,3,0,109,61,51,5,0,117
2020,46024,Pietrasanta,LU,38,67,47,1,0,115,60,46,6,0,112
2020,46024,Pietrasanta,LU,39,75,57,5,0,138,66,60,9,0,135
2020,46024,Pietrasanta,LU,40,52,53,9,0,114,61,86,4,0,152
2020,46024,Pietrasanta,LU,41,63,48,3,0,114,45,86,5,0,136
2020,46024,Pietrasanta,LU,42,71,55,1,0,127,54,90,11,1,156
2020,46024,Pietrasanta,LU,43,69,82,5,0,156,61,92,9,0,162
2020,46024,Pietrasanta,LU,44,72,76,6,0,154,55,116,13,0,186
2020,46024,Pietrasanta,LU,45,78,86,10,1,175,57,96,15,1,170
2020,46024,Pietrasanta,LU,46,65,95,11,0,172,46,115,21,2,184
2020,46024,Pietrasanta,LU,47,70,72,9,0,151,58,120,15,1,194
2020,46024,Pietrasanta,LU,48,61,93,13,0,167,58,133,21,2,214
2020,46024,Pietrasanta,LU,49,65,111,18,1,195,52,113,24,3,192
2020,46024,Pietrasanta,LU,50,71,110,16,0,197,38,125,21,9,193
2020,46024,Pietrasanta,LU,51,55,107,13,0,175,35,123,22,6,186
2020,46024,Pietrasanta,LU,52,40,115,11,1,167,38,149,13,5,205
2020,46024,Pietrasanta,LU,53,53,129,21,1,204,43,142,22,6,213
2020,46024,Pietrasanta,LU,54,42,133,13,0,188,43,152,25,4,224
2020,46024,Pietrasanta,LU,55,40,139,15,1,195,27,162,30,12,231
2020,46024,Pietrasanta,LU,56,42,155,21,2,220,28,157,33,6,224
2020,46024,Pietrasanta,LU,57,28,163,23,4,218,23,177,26,12,238
2020,46024,Pietrasanta,LU,58,31,136,20,1,188,22,134,19,8,183
2020,46024,Pietrasanta,LU,59,28,131,24,2,185,23,154,27,8,212
2020,46024,Pietrasanta,LU,60,24,148,19,2,193,16,129,22,12,179
2020,46024,Pietrasanta,LU,61,28,133,12,3,176,20,144,20,27,211
2020,46024,Pietrasanta,LU,62,16,133,21,1,171,10,130,19,18,177
2020,46024,Pietrasanta,LU,63,14,105,21,7,147,15,156,17,23,211
2020,46024,Pietrasanta,LU,64,22,127,19,7,176,11,153,18,24,206
2020,46024,Pietrasanta,LU,65,18,132,11,8,171,8,111,11,22,152
2020,46024,Pietrasanta,LU,66,19,118,12,3,153,8,112,27,26,173
2020,46024,Pietrasanta,LU,67,12,134,13,7,166,11,130,12,23,176
2020,46024,Pietrasanta,LU,68,11,119,11,2,143,11,102,15,29,157
2020,46024,Pietrasanta,LU,69,7,113,4,8,132,7,110,14,23,154
2020,46024,Pietrasanta,LU,70,11,129,9,8,157,6,115,7,36,164
2020,46024,Pietrasanta,LU,71,4,109,9,6,128,8,116,9,40,173
2020,46024,Pietrasanta,LU,72,10,123,4,8,146,15,105,9,39,168
2020,46024,Pietrasanta,LU,73,12,120,7,12,151,11,124,10,51,196
2020,46024,Pietrasanta,LU,74,10,125,9,14,158,4,95,12,60,171
2020,46024,Pietrasanta,LU,75,10,79,7,12,108,2,77,5,40,124
2020,46024,Pietrasanta,LU,76,8,91,4,8,111,9,84,2,67,162
2020,46024,Pietrasanta,LU,77,6,67,2,7,83,1,59,2,60,122
2020,46024,Pietrasanta,LU,78,4,80,4,11,99,4,52,4,58,118
2020,46024,Pietrasanta,LU,79,4,76,3,12,95,6,59,1,66,132
2020,46024,Pietrasanta,LU,80,11,86,6,17,120,5,70,2,87,164
2020,46024,Pietrasanta,LU,81,4,81,2,15,102,8,58,3,80,149
2020,46024,Pietrasanta,LU,82,5,73,1,18,97,6,42,2,86,136
2020,46024,Pietrasanta,LU,83,3,60,3,11,77,2,27,1,80,110
2020,46024,Pietrasanta,LU,84,4,50,1,14,69,5,28,4,80,117
2020,46024,Pietrasanta,LU,85,3,45,1,23,72,3,20,4,82,109
2020,46024,Pietrasanta,LU,86,3,42,2,4,51,4,17,3,63,87
2020,46024,Pietrasanta,LU,87,1,31,0,8,40,2,16,0,64,82
2020,46024,Pietrasanta,LU,88,3,19,0,7,29,2,18,2,58,80
2020,46024,Pietrasanta,LU,89,0,20,0,11,31,5,12,3,63,83
2020,46024,Pietrasanta,LU,90,2,20,1,14,37,1,6,1,63,71
2020,46024,Pietrasanta,LU,91,0,9,1,8,18,3,3,0,50,56
2020,46024,Pietrasanta,LU,92,1,5,0,1,7,2,4,0,34,40
2020,46024,Pietrasanta,LU,93,0,4,0,6,10,2,0,0,31,33
2020,46024,Pietrasanta,LU,94,0,1,0,3,4,1,1,0,19,21
2020,46024,Pietrasanta,LU,95,0,2,0,3,5,0,0,0,13,13
2020,46024,Pietrasanta,LU,96,0,4,0,3,7,1,0,0,13,14
2020,46024,Pietrasanta,LU,97,0,2,0,1,3,1,0,0,10,11
2020,46024,Pietrasanta,LU,98,0,0,0,1,1,1,0,0,11,12
2020,46024,Pietrasanta,LU,99,0,0,0,0,0,0,0,0,4,4
2020,46024,Pietrasanta,LU,100 e più,0,0,0,2,2,0,0,0,3,3
2020,46025,Pieve Fosciana,LU,0,4,0,0,0,4,2,0,0,0,2
2020,46025,Pieve Fosciana,LU,1,11,0,0,0,11,7,0,0,0,7
2020,46025,Pieve Fosciana,LU,2,7,0,0,0,7,5,0,0,0,5
2020,46025,Pieve Fosciana,LU,3,8,0,0,0,8,10,0,0,0,10
2020,46025,Pieve Fosciana,LU,4,6,0,0,0,6,5,0,0,0,5
2020,46025,Pieve Fosciana,LU,5,8,0,0,0,8,5,0,0,0,5
2020,46025,Pieve Fosciana,LU,6,2,0,0,0,2,8,0,0,0,8
2020,46025,Pieve Fosciana,LU,7,11,0,0,0,11,7,0,0,0,7
2020,46025,Pieve Fosciana,LU,8,8,0,0,0,8,12,0,0,0,12
2020,46025,Pieve Fosciana,LU,9,8,0,0,0,8,10,0,0,0,10
2020,46025,Pieve Fosciana,LU,10,9,0,0,0,9,14,0,0,0,14
2020,46025,Pieve Fosciana,LU,11,8,0,0,0,8,8,0,0,0,8
2020,46025,Pieve Fosciana,LU,12,15,0,0,0,15,10,0,0,0,10
2020,46025,Pieve Fosciana,LU,13,14,0,0,0,14,7,0,0,0,7
2020,46025,Pieve Fosciana,LU,14,6,0,0,0,6,4,0,0,0,4
2020,46025,Pieve Fosciana,LU,15,10,0,0,0,10,7,0,0,0,7
2020,46025,Pieve Fosciana,LU,16,12,0,0,0,12,6,0,0,0,6
2020,46025,Pieve Fosciana,LU,17,8,0,0,0,8,13,0,0,0,13
2020,46025,Pieve Fosciana,LU,18,10,0,0,0,10,9,0,0,0,9
2020,46025,Pieve Fosciana,LU,19,11,0,0,0,11,12,0,0,0,12
2020,46025,Pieve Fosciana,LU,20,13,0,0,0,13,8,0,0,0,8
2020,46025,Pieve Fosciana,LU,21,17,0,0,0,17,13,0,0,0,13
2020,46025,Pieve Fosciana,LU,22,6,0,0,0,6,13,0,0,0,13
2020,46025,Pieve Fosciana,LU,23,10,0,0,0,10,11,1,0,0,12
2020,46025,Pieve Fosciana,LU,24,11,0,0,0,11,14,1,0,0,15
2020,46025,Pieve Fosciana,LU,25,16,0,0,0,16,12,0,0,0,12
2020,46025,Pieve Fosciana,LU,26,16,0,0,0,16,7,2,0,0,9
2020,46025,Pieve Fosciana,LU,27,12,1,0,0,13,7,1,0,0,8
2020,46025,Pieve Fosciana,LU,28,14,0,0,0,14,5,1,0,0,6
2020,46025,Pieve Fosciana,LU,29,12,4,0,0,16,8,2,0,0,10
2020,46025,Pieve Fosciana,LU,30,9,2,0,0,11,13,2,0,0,15
2020,46025,Pieve Fosciana,LU,31,9,4,0,0,13,3,3,0,0,6
2020,46025,Pieve Fosciana,LU,32,9,1,0,0,10,4,7,0,0,11
2020,46025,Pieve Fosciana,LU,33,10,3,0,0,13,5,4,1,0,10
2020,46025,Pieve Fosciana,LU,34,8,2,0,0,10,4,4,0,0,8
